response_id,user_id,timestamp,work_interfere,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,coworkers,supervisor,comments
c75668e9-fe1a-411e-b33b-17da9f1b9a70,ae336a64-bf0c-4e1e-81ef-632d43fe00fd,2014-08-27 14:18:44,Sometimes,Yes,No,Yes,Yes,Don't know,Don't know,Yes,No,No,
351da657-7943-4e95-96ff-233171f04a58,32a0642f-5841-4979-b89d-a367ead54635,2014-08-27 14:19:08,Never,Yes,Yes,Yes,Yes,Don't know,Don't know,No,Some of them,Yes,
1e7cc4da-3718-4130-8e4a-887c80d26623,094d77aa-acf4-49a5-9275-84de4093eba5,2014-08-27 14:19:12,Sometimes,Yes,Yes,Yes,Yes,Don't know,Don't know,No,Some of them,Some of them,
39d41633-16e1-4286-8510-7ab92a6912b5,093bfee8-a366-4f99-9e30-7aca3ed0a150,2014-08-27 14:20:08,Sometimes,Yes,Not sure,Don't know,Don't know,Yes,Somewhat easy,No,Yes,Yes,
da74aafb-b3bb-4032-8898-d0f9b427bfda,e1fb60d7-05d1-42dc-a491-ca480b0ce12e,2014-08-27 14:20:43,Rarely,Yes,Not sure,No,Don't know,Don't know,Don't know,No,Some of them,Yes,
c3444060-703c-4195-a4af-b8f68a508e69,7b83dd24-5347-4d6e-abc8-7e7d15a85f94,2014-08-27 14:21:37,Often,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,Some of them,Yes,
2ec33410-ca3f-406a-b67e-b1db4cec2f4c,2a60d4e8-5b09-45b4-86d0-bddfca7b892b,2014-08-27 14:21:42,Rarely,Yes,Yes,Don't know,Yes,Don't know,Somewhat easy,No,Some of them,Yes,
bb9f1936-990c-4e36-a149-033dfe53339a,d4507a39-d66e-407e-874a-4b8c23bd6bf9,2014-08-27 14:22:00,Often,Yes,No,No,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,
0cdbc737-380d-4790-83a9-79a6ae1b22cf,10a581f7-c0fc-4662-8ebe-c5261101ada9,2014-08-27 14:22:36,Rarely,Yes,Not sure,No,No,Don't know,Somewhat easy,Maybe,Some of them,Yes,
47aa4793-cbcf-41c7-8fd5-8477e4dac6cb,929665cb-f86a-4699-8351-0b06db3204bd,2014-08-27 14:22:43,,No,No,No,No,Don't know,Don't know,No,Some of them,Some of them,
ae709ae2-1043-4cfd-bdd2-cfb91be1b74e,2a478043-fc84-4968-85da-cc7080653108,2014-08-27 14:22:43,,Don't know,Not sure,No,Don't know,Don't know,Don't know,No,Some of them,Yes,
93dd065f-9aff-499b-a380-5c3198bd5a2a,3bee1972-ef72-4697-a13a-07d7c52ac477,2014-08-27 14:23:51,Sometimes,Yes,Not sure,Yes,Yes,Don't know,Don't know,Maybe,Some of them,Yes,The thought of going through my employer directly to get help is fucking scary.Getting help is the hardest part of getting help.
6ac72f04-e28e-4c89-b83e-ce58d608f496,0f34e102-b26a-40fa-baba-36144f17dbac,2014-08-27 14:23:53,Often,Don't know,No,No,Don't know,Don't know,Somewhat difficult,Yes,No,No,
bf79c751-66ad-45b3-8d3e-02e5f66717cd,e6be4660-823a-45c5-8237-1266dfdcdb30,2014-08-27 14:24:15,Rarely,Yes,Not sure,Don't know,Yes,Don't know,Don't know,No,Some of them,Yes,
8e350a00-1829-4e8b-bd63-6e8de04de2f3,dc472d76-f46f-4309-87c4-03ee86a83e6f,2014-08-27 14:25:41,Never,No,Yes,No,No,Don't know,Somewhat easy,Maybe,Some of them,Yes,
0ea6cede-85ba-4d18-8f05-51940880d320,799f2c57-de94-4d3f-8ced-bdf1fd92f8ad,2014-08-27 14:25:54,Sometimes,Yes,Not sure,No,Don't know,Don't know,Don't know,Yes,No,No,
71af91b1-419d-4e43-9722-9e44024820e0,b784abd7-caf6-47bc-a156-4be0a9901a3a,2014-08-27 14:26:32,,Don't know,No,Don't know,Don't know,Don't know,Very easy,No,Yes,Yes,Don't know because I haven't checked not because it's difficult to find out. If you didn't have the don't know option I would've looked up the answer.
7ea57620-d489-4289-bd5d-8619bf7e5108,0e1d70e1-28f1-4473-884a-8e5c7a9787da,2014-08-27 14:27:20,,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,
72e0ea50-9788-4652-b9aa-76e2ae64b8b9,1cf4a232-3d1a-4136-a0ec-dd09c98d3688,2014-08-27 14:27:27,,Don't know,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,
eab46ec8-7be5-4ddd-97a5-e519183c0a05,9157a62d-9af3-491c-9729-b6a626bd55e8,2014-08-27 14:27:28,Never,Yes,Yes,Yes,Yes,Yes,Very easy,No,Some of them,Yes,
53f4f2ef-1401-4395-94c9-65fd8fd22eb6,db205fde-09b3-449b-b91a-7ab311389f21,2014-08-27 14:27:51,Often,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Some of them,
ddc93312-de14-4f00-bcaf-9438dbbcfbe7,925aeced-63e0-4f01-a5b8-60765976dfed,2014-08-27 14:28:28,,No,Yes,No,No,Don't know,Somewhat easy,Maybe,Some of them,Some of them,
408e11dd-30c4-4414-9594-2fd57877c600,3324bfb6-498f-402f-8117-9274ad705e15,2014-08-27 14:28:41,Rarely,Yes,Yes,Don't know,Yes,Yes,Somewhat easy,No,Some of them,Yes,
244adbd9-c942-4e7d-b15d-2c844c099972,de358d3e-a0e1-4b57-ad38-0c4c0447cc98,2014-08-27 14:28:43,Sometimes,Yes,No,No,Don't know,Don't know,Don't know,Yes,Some of them,Some of them,
482a157c-cc4b-42ce-ac89-4c9637b7ae31,ca3e5b42-9120-4217-8df4-b682be7f104b,2014-08-27 14:28:49,Never,Yes,Not sure,Don't know,Yes,Yes,Somewhat easy,No,Some of them,Yes,
b2c12359-122a-413b-89cd-b406555ed5ae,45a30ec8-1cc9-4474-a4e1-937f3859d909,2014-08-27 14:28:51,Sometimes,Yes,Yes,No,Yes,Yes,Don't know,Maybe,Some of them,No,
f23a0402-14b9-41a2-afac-f9b7a465956d,5b3f70ef-be45-4846-8723-c855572fe79a,2014-08-27 14:29:19,Rarely,Yes,No,Don't know,No,Don't know,Don't know,Maybe,No,No,
af6731ee-dc6e-4357-939a-08f1ef41b8ce,d91d3121-8d4b-4385-ab28-27cd9abeb089,2014-08-27 14:30:33,,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,No,
9c5cd97d-8e47-412a-974d-8fe966c78294,d1adda8d-e5d6-4704-9683-6903a8f8c580,2014-08-27 14:31:06,Never,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,No,Some of them,
7df7451b-71b6-4795-9391-7f6aabdc0a48,310f955a-3f05-438f-8cfc-1203d40d37bb,2014-08-27 14:31:28,Sometimes,Don't know,Not sure,Don't know,Yes,Don't know,Don't know,No,Yes,Yes,
c99a2932-e985-4538-aa0b-eebf787b2d04,8288252a-1f2d-4c80-bd38-568d2b81c3c1,2014-08-27 14:31:44,Never,No,Yes,No,No,Don't know,Don't know,Maybe,Some of them,Some of them,
50ed0dfb-a981-45cc-a34a-3c94a316e888,097c2b9c-7560-44eb-808b-985f7e1b0ea4,2014-08-27 14:32:22,Rarely,No,No,No,No,Don't know,Somewhat difficult,Yes,No,No,
923a15b3-c6ef-41ca-8a1d-571f9e886492,dfb05030-a74b-4a2a-a130-2b712b6cd48f,2014-08-27 14:32:46,,Yes,Not sure,Yes,Yes,Yes,Very easy,No,Some of them,Some of them,
8848feeb-1c7c-48e4-b1a9-2ce1fbc84694,9bb8c535-68cd-44af-9633-dc91129e4d83,2014-08-27 14:33:44,Sometimes,Yes,Yes,No,Don't know,Don't know,Don't know,Yes,Some of them,No,
bcf5cd53-8290-499f-9b32-3eb844340ee7,efbff6ba-992e-450d-a762-0ee7d9a1f506,2014-08-27 14:34:47,,Don't know,No,No,No,Yes,Somewhat easy,Maybe,No,No,
0de7c764-0cf8-49d8-ae11-8827091115e9,d08bdf1b-620c-4e43-8194-6c32a1537a57,2014-08-27 14:37:33,Often,No,No,No,No,Don't know,Very difficult,No,No,No,
f4a0169b-d300-4b1a-bfcb-79501168d9f2,9c31cdbe-69a3-4b25-b93c-23d9f312c634,2014-08-27 14:37:35,,No,Yes,No,No,Don't know,Don't know,Maybe,Some of them,Some of them,
bbfc1acb-7589-4343-9349-16b11965fa94,916298c8-974c-4883-9932-143399bdbd2a,2014-08-27 14:37:46,Never,Yes,Not sure,Yes,Don't know,Don't know,Very easy,No,Some of them,Some of them,
7a5a857c-84e7-4c87-94cb-930fa9f92918,35e2e91f-53bb-4407-a513-d30a46587600,2014-08-27 14:38:06,Sometimes,Don't know,No,No,Don't know,Don't know,Don't know,Yes,No,No,
06195234-d5db-4193-a113-6168e1a23be8,144ee109-045f-44d4-a295-80710f327301,2014-08-27 14:38:13,Sometimes,Yes,Not sure,Don't know,No,Don't know,Very easy,Maybe,Some of them,Some of them,
bb048528-2db6-4c0d-8b76-1970de932f15,0f915576-9450-443d-9b09-aca75de1ba97,2014-08-27 14:38:26,,Yes,Yes,Don't know,Don't know,Yes,Don't know,Yes,No,No,I think there might be some bugs in my thought but I haven't sought treatment because they're not worse than annoying and I worry about having the label.
e292a339-076b-4973-b8fa-fc20487bd0b5,8ee56f57-9bed-40a3-8d19-21d64add80b7,2014-08-27 14:38:49,,Yes,Yes,Yes,Yes,Yes,Very easy,No,Some of them,Yes,I think a lot of our policy is based on a situation that occurred in the past 5 years. A very public mental illness happened with a coworker that unfortunately ended negatively. It was definitely a catalyst to talking about our options but the overall sentiment of it being OK to take time off talk with your supervisors etc. has always been there. It's a great company.
4ea8e4f3-56ff-4236-847a-463827a4f564,bba3b31c-252f-473c-b864-e57fd0804e31,2014-08-27 14:38:54,,Don't know,Not sure,No,Don't know,Don't know,Don't know,No,Yes,Yes,
7574186b-9969-4872-8125-e6df903c96f0,2a28e64e-ee6c-4937-9d66-32a06797373b,2014-08-27 14:39:07,Sometimes,No,Yes,No,No,Don't know,Very difficult,Yes,Some of them,Some of them,
408b67a7-3aeb-418c-b862-12da07889683,9488e35b-8566-4c8e-82dc-9ba6bd7e456a,2014-08-27 14:39:20,Sometimes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,Yes,No,No,Regardless of a stated lack of negative consequences for discussing mental health issues with coworkers/superiors unconscious bias is a very real thing - as long as I don't *need* to inform my co-workers my mental health issues do not need to be public knowledge.
9133bb8f-8115-4d31-829a-aec87f6f965b,99a19a06-bf66-4a56-b240-7aa1795ab0fd,2014-08-27 14:41:09,,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,
a55783bf-9208-40f1-b200-87b0df0d6e0d,dde3fa05-22e8-4959-bfb9-a8cc92d44c0b,2014-08-27 14:41:16,Rarely,Don't know,No,No,No,Don't know,Don't know,Yes,No,No,
445460fe-8606-4914-b6eb-801720e03e87,80636580-40b3-4d36-854e-cc720661897a,2014-08-27 14:44:29,Sometimes,Yes,Yes,No,No,Yes,Don't know,No,Some of them,Yes,
6da5a763-3599-4233-b65a-86d34f5f5b66,a80b0ca6-1d72-4ef0-8dee-57aed8a6af87,2014-08-27 14:45:12,Sometimes,Don't know,No,No,No,Don't know,Don't know,No,Yes,Yes,YOU MAY WANT TO THROW OUT MY ENTRY.I answered all of these questions with the assumption that Attention Deficit Disorder is considered a mental illness and with ADD in mind.
91e85a13-46e2-45a3-a194-d3f27d8a53a6,8a499486-5dc2-478f-8cf6-78f400157bfe,2014-08-27 14:45:45,Never,Don't know,No,Yes,Yes,Don't know,Don't know,No,No,Yes,
0fd502e3-6e8d-40ae-b34f-e29b7941a4a2,c0d23986-8639-4f58-afbf-8b80a13802e9,2014-08-27 14:47:10,Sometimes,Don't know,No,Don't know,Don't know,Don't know,Don't know,Maybe,Some of them,No,
7453021d-c09f-435c-8099-139802b1458f,509b15f2-2904-4848-8c4a-4b3d551c93b1,2014-08-27 14:47:28,Sometimes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,
dc38a5c8-7953-40ca-bf09-464e434f01d8,89a141d1-e974-4e24-a807-2ebb1903cf96,2014-08-27 14:49:08,Often,Don't know,No,No,No,Don't know,Don't know,Maybe,Yes,Yes,In Belgium we have all medical care so perhaps some question are not relevant
00fd3812-0e78-4fd3-bc87-b0b752e6ac01,eda0e5f5-9917-480e-83a6-89b554989b67,2014-08-27 14:49:30,Sometimes,Yes,Yes,Yes,Yes,Yes,Don't know,No,No,No,
43dd71ad-fe4f-469b-9056-22f7e16b4987,19f7fd7b-0f95-459d-864b-fa5c436e0cd4,2014-08-27 14:51:29,Never,No,No,No,Don't know,Don't know,Very easy,No,Some of them,Yes,A co-worker recently had mental health issues and my employer was very reasonable with them I don't know the full story but I do know that he was given ample time off and eased back in to the work place.
359061af-936f-4c89-8c07-61af54ccedac,3f85d355-6fe7-4753-9825-5fb3f7927ebe,2014-08-27 14:52:44,Often,Yes,Not sure,Don't know,Yes,Don't know,Don't know,Maybe,Some of them,No,
f84fadfb-d511-4942-a503-e2d4aed57c34,84a50ba0-be17-47af-a074-35dcb085a26c,2014-08-27 14:52:53,Sometimes,Yes,Yes,Yes,No,Don't know,Somewhat easy,No,Some of them,Yes,
38139add-d78c-40a1-92a5-228acb6270ac,d118454d-dea3-4513-91c2-fbfa1454c283,2014-08-27 14:53:11,Sometimes,No,Yes,No,Don't know,Yes,Don't know,No,Some of them,No,
ec33fc5c-b6f3-4c70-a8e5-1078a8c57eaa,e4bfa84d-17eb-47b9-a852-994014cd5125,2014-08-27 14:54:23,Sometimes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,Some of them,Some of them,
67fd0fa2-4e89-4c82-9128-091640c0eb06,70cb1429-380e-4ec5-84d6-b9ad108c9681,2014-08-27 14:54:56,Sometimes,Yes,Yes,Don't know,Yes,Yes,Don't know,Maybe,No,No,
18a193e0-661b-4152-8f46-24994b91a5bf,ae31e0cc-ab6e-4b98-a0d0-16cb70e05364,2014-08-27 14:57:46,Sometimes,No,No,No,No,Don't know,Somewhat easy,Yes,Some of them,Some of them,
42f5eeb2-2819-4d02-9c13-06239826306e,02cc806a-1c53-4ac7-8467-0b61454657cd,2014-08-27 14:58:01,,No,Yes,No,No,Yes,Very easy,No,Yes,Yes,
7368a004-e830-44c3-80c5-9d4028f6cc84,6e4816d3-0966-4c31-bf08-5f41884ef8df,2014-08-27 14:59:59,,No,No,No,No,Don't know,Somewhat difficult,Maybe,Some of them,Some of them,
3245c41c-22aa-4666-b015-d8325800463b,9bb1d399-fb98-4bec-acaf-22cca143e3f6,2014-08-27 15:03:56,Rarely,No,No,No,Don't know,Don't know,Somewhat difficult,No,Yes,Yes,
c9a1ecef-b2a9-437c-9230-ecb03321ce36,6fdf190d-9a84-4f25-b2f5-ece2f42d6f15,2014-08-27 15:04:41,Rarely,No,No,No,Don't know,No,Don't know,Maybe,Some of them,Yes,
4709cd22-7304-4b37-9364-56ba1f40dea5,bf2376e2-95e2-45f6-9be3-1fc671eb96bf,2014-08-27 15:05:00,Rarely,Yes,Yes,Yes,Yes,Yes,Don't know,No,Some of them,Yes,
8642f082-6210-4555-b49a-66aabdc59882,69f991df-4de2-46e2-809f-e6821c307b78,2014-08-27 15:05:21,Often,Yes,Yes,No,No,Don't know,Don't know,Maybe,Some of them,No,
d975d68a-fcbf-45e2-9fbf-f701b0445cc0,fa32a430-03af-4d78-8f83-acd9682e3f74,2014-08-27 15:09:58,Sometimes,Don't know,Not sure,No,Don't know,Don't know,Somewhat difficult,Maybe,No,No,
ffacbb41-df50-4bde-80dd-bd395cf0b7b9,de303ef5-d39f-4815-8df2-4e5a0b8ebd62,2014-08-27 15:11:30,,Yes,No,Yes,Yes,Yes,Very easy,No,Some of them,Yes,
3d7a6bd8-bf96-4c06-86ef-6b96a7f665f6,28499019-f5bc-4708-9e2b-cc51b4591242,2014-08-27 15:13:33,Often,No,Yes,No,No,Yes,Very easy,No,Some of them,Some of them,
8bbbe98d-b0b3-43c6-aa88-358c132f0ce5,f9bdbf44-485b-44ff-9679-2f92384775a4,2014-08-27 15:14:50,Rarely,Yes,No,No,Don't know,Yes,Don't know,No,Yes,Yes,
59648fa4-0f8b-4f16-a99e-cf338beed73d,ee4ae05c-abfc-4499-ba1a-c9f72c32bd2d,2014-08-27 15:15:29,Sometimes,Don't know,Not sure,No,No,No,Very easy,Yes,Some of them,No,
032d29f1-ceaf-4790-8c0a-511aacd4d4ee,95db60c5-7f34-4717-8ad7-4a1a0eb9c103,2014-08-27 15:15:42,,Yes,No,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,
a9b38a99-3bd3-4e7e-b013-efa5486f62a2,d9449323-5845-40d3-9c5e-3541a666dc69,2014-08-27 15:20:53,Often,Yes,No,Yes,Yes,Don't know,Somewhat difficult,Maybe,Yes,Some of them,
8336c2fb-9eb5-4995-8f76-0635fa1f00e5,bc40aa04-a9f5-4cd4-8bde-b5ea303fd073,2014-08-27 15:21:59,Rarely,Yes,Yes,Yes,Yes,Yes,Very easy,No,Yes,Yes,My refer to the mental health issue of depression.  I might answer differently if I was talking about a more serious issue like schizophrenia
f86cbad9-972a-4d91-bd62-2e7c245ca7c9,2ad27b4d-0008-4e94-87f8-73dbc6af788f,2014-08-27 15:22:20,Sometimes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Some of them,Yes,My employer does what they can providing a wellness program and pointing it out after particularly stressful times. But the interaction between the wellness program and the medical insurance is unpleasant and finding a long-term therapist / psychiatrist covered by insurance is amazingly difficult. My current lack of active treatment is due to insurance friction more than workplace friction.
cd27d6b4-f73e-4b5b-ad7d-56d535833a3f,f2d07439-1bc6-442b-9e71-da1936b81b42,2014-08-27 15:22:26,Rarely,Don't know,Not sure,Don't know,No,Don't know,Somewhat easy,Yes,Some of them,No,
c563b331-0470-4d2b-8fe5-70f4ea48d6b5,f348e25d-8bfc-4854-ad01-5ead7906951c,2014-08-27 15:22:43,Never,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,
86f9f24c-794c-4fe6-90d5-cdd7c6a44f82,92eada72-e797-44eb-9b2d-d0b2fdf8bed1,2014-08-27 15:22:45,Rarely,Yes,Yes,No,No,Yes,Don't know,Yes,No,No,
93bdb913-25c0-43d7-8796-6b683d0c71e0,cd0fa7ca-6c84-4f25-aff3-eeeb7244f2ca,2014-08-27 15:22:50,Sometimes,Don't know,No,No,No,Don't know,Don't know,Maybe,Some of them,Yes,
ea5c08bd-80e4-4b67-a1b6-afe0291498a9,46cd476e-ce44-49db-8865-97a72b4fe883,2014-08-27 15:22:52,Rarely,Yes,Yes,Yes,Yes,Yes,Very difficult,Maybe,Some of them,Some of them,I work for a university.
2e9ca330-01ba-4c39-a2d5-3200549c6b26,e384f28a-0c2d-4d9a-b567-ba745ae89af8,2014-08-27 15:23:06,Never,Yes,Yes,No,Yes,Yes,Don't know,Maybe,No,No,
0a6e0321-a3a0-45fa-97e1-33f0f40e84b2,3ceb6662-e38b-4038-95e8-2e425827d369,2014-08-27 15:23:07,Never,Yes,Not sure,No,Don't know,Don't know,Somewhat easy,No,Some of them,Some of them,
c8ffe999-f348-4165-9173-03152c25e744,12381527-8d0b-45e5-91b6-7527f25aa70b,2014-08-27 15:23:19,Rarely,Yes,No,Yes,Yes,Yes,Don't know,No,Some of them,Yes,
7756f17f-a4dc-4428-9580-ac6725e184b8,e6bdbd88-88d1-4d28-91fb-5bb5b40e6748,2014-08-27 15:23:30,Sometimes,Yes,No,No,No,Don't know,Don't know,No,Yes,Yes,
0afae822-8f65-47a7-83eb-4d834fe44bb7,b2911e7e-7f8a-4ebc-9e4f-ab2532af71e6,2014-08-27 15:23:33,Often,No,No,No,No,Yes,Somewhat easy,No,Yes,Yes,
2bda037e-3b40-49d9-8f17-9c3858d6d19a,26b7d24a-60dd-4ef3-b6a0-b109350c2be5,2014-08-27 15:23:51,Sometimes,Don't know,No,No,No,Don't know,Don't know,Yes,Some of them,No,
76aea41d-d338-4705-84c2-7f92cd0855df,17b51ca6-578c-44e5-9e2a-3cbba305eea7,2014-08-27 15:23:51,Rarely,Yes,Yes,No,Don't know,Don't know,Don't know,Maybe,No,Yes,
400c34c0-ca21-4c37-a191-df7b516b83f2,40ea1049-7de5-4b27-9a8c-b2c5bd9366dd,2014-08-27 15:23:54,Never,Don't know,Not sure,No,No,Don't know,Don't know,No,Some of them,Yes,
611bf3ae-02df-4e7e-95be-ebd1983ee07d,1e7924b1-2379-4a28-b417-02f3dd9a1725,2014-08-27 15:24:22,Sometimes,Yes,Yes,No,No,Don't know,Very difficult,Yes,Some of them,No,
c4405381-31e1-453e-97cc-f4dd4db157e6,5930efd3-96f1-447d-b07c-7a3d27cc54ae,2014-08-27 15:24:27,Sometimes,Don't know,Not sure,No,No,Don't know,Somewhat difficult,Yes,Some of them,No,
5964203b-e34e-435e-bf44-32f788b2e016,a8a66fc4-8d76-4276-ad5b-31196d4ad9e4,2014-08-27 15:24:28,Rarely,Yes,Yes,No,Yes,Yes,Don't know,Maybe,Some of them,No,
b6240fa2-f9c0-441e-b501-f7ad9e76d9cd,874435a1-4efe-4385-bfda-186068c1298f,2014-08-27 15:24:47,Often,No,Yes,No,No,No,Very difficult,Yes,No,No,
7cb9e4bf-8228-49fb-ba97-cb09936c1f2c,d90756bf-5022-49f8-9261-c5afbe29ed95,2014-08-27 15:24:47,Rarely,Yes,No,Don't know,Don't know,Don't know,Somewhat easy,Maybe,No,No,
1e9a352f-01f0-4c50-b20b-eb537e41c13e,fff4a7fe-25e9-40f2-8dfc-9489cf69ea08,2014-08-27 15:24:49,Never,Don't know,No,No,Don't know,Don't know,Somewhat easy,Yes,Some of them,No,
385a5934-2c57-45df-8bc0-9de402f51922,48cee9b6-4cb8-400e-857d-f078e3bea79a,2014-08-27 15:24:55,Often,Don't know,No,Don't know,Don't know,Don't know,Very easy,No,Yes,Yes,
70cb7833-18c9-41be-a1c3-2ddb638fc4a6,816a22b1-59c6-48b3-8390-e61e15ab85ae,2014-08-27 15:24:56,,No,No,No,No,No,Very difficult,Yes,No,No,
4b3b7282-edc7-460d-8ee7-8806cb195b80,41ee2b12-7300-444c-9ba7-5666c355ab88,2014-08-27 15:25:03,Never,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,Some of them,Some of them,
6f313160-3ae8-4b5e-85b7-fe59d0b7f528,327872ba-014c-43eb-89f3-65497c7cf510,2014-08-27 15:25:09,,Don't know,No,No,No,Don't know,Don't know,Maybe,No,No,
b5c34f9f-ec82-431e-8574-816b6ed8b716,215524c9-e6f2-4882-b340-2a4e753e3c22,2014-08-27 15:25:16,Sometimes,No,No,No,No,Don't know,Very difficult,Maybe,Some of them,Yes,
a951743f-dd15-4285-b6f6-6c2258ae305b,cafff8a3-6e45-4532-91f5-122fb8ae147e,2014-08-27 15:25:41,Never,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,
942a5843-18b0-4f83-86df-a8fd231c401e,565dfb9b-dfdb-49e0-98ba-f2f7e8e3aa62,2014-08-27 15:25:47,Sometimes,Don't know,Not sure,Don't know,Don't know,Yes,Somewhat easy,Maybe,Some of them,Some of them,Being in Canada there are several health options that are available to Canadian citizens/perm residents for free so employers may not provide resources because they are available elsewhere. Otherwise good quiz. I hope this benefits everyone who's dealt with mental health issues in the past!
0e409886-e40d-47b6-af4d-730ffbb24a14,9223d368-7cfa-468f-a3ba-869c9b2ec60d,2014-08-27 15:26:05,Often,Yes,Yes,No,No,Don't know,Somewhat difficult,Maybe,Some of them,Yes,
ce248665-e8d7-4448-8b6a-4888cf2d7b9f,70166257-f8e2-4310-87e0-96dc8c4e7b72,2014-08-27 15:26:37,Sometimes,Yes,Yes,No,No,Don't know,Don't know,Maybe,Some of them,No,
cbf6f748-e6c4-47b7-b536-e6efbc4fc173,5c1ca397-274d-4a55-8f2d-d9552ad28344,2014-08-27 15:26:40,,Don't know,No,No,Don't know,Don't know,Don't know,No,Some of them,Yes,
f8937e9f-6c28-4551-bb58-1c23d1c66693,cb3b82b3-5edb-4b1a-ab76-48c9d8049af7,2014-08-27 15:26:57,Sometimes,Yes,Yes,No,No,Don't know,Very difficult,Maybe,Some of them,Some of them,I'm troubled by the way that our hiring process tends to filter out non-neurotypicals of all stripes. Competent people who act a little funny can be hard to hire.
c720623d-d5ee-4b4a-9c16-af306b0e89a8,d59cc490-4b5a-417c-90be-a5a3b2b80de2,2014-08-27 15:27:25,Sometimes,Don't know,No,No,No,Don't know,Very easy,Maybe,Some of them,Some of them,
9c39d368-4861-49ff-8b1d-0baeec2f23ca,7c2b179b-d187-4ef6-9c8d-e0b5cbe00248,2014-08-27 15:27:31,,Yes,Yes,No,Yes,Yes,Very easy,No,Some of them,Yes,
5a41ab6f-4540-43a3-af76-69f936fb28ae,bf1d4944-1244-4304-a9ef-d1e1f18c43e0,2014-08-27 15:27:38,Never,Yes,Yes,Yes,Yes,Don't know,Don't know,Yes,Yes,Some of them,
a764ce6d-f8b5-4326-9d11-fe027303ca2b,c82190d8-a1d8-40e7-bf6d-9765d01ebbda,2014-08-27 15:27:39,,Don't know,No,Don't know,Don't know,Don't know,Don't know,Yes,Some of them,No,
ed75cf96-93cf-4745-8033-8cbaaa8085a0,9de04704-cb98-4822-8ee8-98d5ca5ac168,2014-08-27 15:28:34,Never,Don't know,No,No,No,Don't know,Somewhat easy,No,Yes,Yes,
94c5326e-866b-4443-8dab-2ce7bfd66cd6,a8a06fd3-e82d-4418-9fa1-01e169305663,2014-08-27 15:28:50,,No,No,No,No,Don't know,Don't know,Yes,No,No,
c538efa8-0f05-47ab-af20-afc93a605055,18a8c4a8-0da6-48d6-bb82-5d1d4e74e265,2014-08-27 15:29:03,Often,Yes,Yes,No,No,Don't know,Somewhat easy,Yes,No,No,
7061507b-3144-4735-98b8-a053aa140995,2396e4b4-7805-498e-b290-75d8286dfb39,2014-08-27 15:29:07,Rarely,Don't know,Not sure,No,Don't know,Don't know,Very difficult,Yes,No,No,
3b1f7d6b-a2c9-4c23-9c46-6392de6c11f6,ec655e5a-fc28-4366-9bd2-8bb26b245af8,2014-08-27 15:29:23,Never,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,Some of them,Some of them,
dab5180e-7545-4f36-8973-0c4591024d02,3e1b357e-0b86-4533-a4df-d49227176e9a,2014-08-27 15:30:51,Sometimes,Don't know,No,No,No,Don't know,Don't know,Yes,No,No,
8ad858af-9b67-4d6b-80b2-ee33809b5152,a47cb5e1-7443-4fe9-ad6f-78a3da346f23,2014-08-27 15:31:10,Sometimes,Don't know,Not sure,Don't know,Don't know,Don't know,Somewhat difficult,No,Some of them,Some of them,
dd7fd1c1-0188-46c5-aa31-8f8d9821670a,daec20a5-6da6-49d5-80ef-0b25e344cdf3,2014-08-27 15:31:18,Often,Don't know,No,No,Don't know,Don't know,Somewhat easy,Maybe,Some of them,Yes,
b121e6f3-fd3e-48a6-992b-3f08093b228a,6fdceead-d7b3-41c6-bbda-6f87416785ba,2014-08-27 15:31:20,Sometimes,Don't know,Not sure,No,No,Don't know,Somewhat difficult,No,Yes,Yes,In Germany your employer doesn't really provide mental health benefits. There's a standard and I get that but I would get the same at any other company in Germany.
e1ca8b6a-fd7a-4c5e-af84-380d7ecfe1bb,06f3bce5-d78b-49f5-91af-8aa826645197,2014-08-27 15:31:31,,No,No,No,No,Don't know,Don't know,No,Some of them,Yes,
6292b398-afef-401e-88bf-be3e33f74014,520da58e-bed1-45f4-acdd-aaa42dcd127b,2014-08-27 15:31:38,Never,No,No,No,No,Don't know,Somewhat easy,No,Yes,Yes,
d04b260d-c2be-435d-be97-84b2f7a49b73,9ad060ab-b296-4688-910d-2d6894c6861e,2014-08-27 15:31:40,Sometimes,No,Yes,No,Don't know,Don't know,Don't know,Yes,No,No,
